"Group.1","Group.2","x","timeWorked","cumTimeWorked","cumTickets","quarter","date","patron_community","ticket_id"
"266796","HKS",2018-09-11,1,486.216666666667,225,2018 Q3,2018-09-11,"HKS","266796"
"266987","HKS",2018-09-14,0.0833333333333333,486.3,226,2018 Q3,2018-09-14,"HKS","266987"
"267189","HKS",2018-09-19,1,487.3,227,2018 Q3,2018-09-19,"HKS","267189"
"267553","HKS",2018-09-27,0.166666666666667,487.466666666667,228,2018 Q3,2018-09-27,"HKS","267553"
"266249","HKS",2018-09-30,3.98333333333333,491.45,229,2018 Q3,2018-09-30,"HKS","266249"
"266810","HKS",2018-09-30,1,492.45,230,2018 Q3,2018-09-30,"HKS","266810"
"267164","HKS",2018-09-30,3,495.45,231,2018 Q3,2018-09-30,"HKS","267164"
"267583","HKS",2018-09-30,0.333333333333333,495.783333333333,232,2018 Q3,2018-09-30,"HKS","267583"
"267988","HKS",2018-10-10,1.5,497.283333333333,233,2018 Q4,2018-10-10,"HKS","267988"
"267969","HKS",2018-10-31,16,513.283333333333,234,2018 Q4,2018-10-31,"HKS","267969"
"267979","HKS",2018-10-31,10,523.283333333333,235,2018 Q4,2018-10-31,"HKS","267979"
"268015","HKS",2018-10-31,0.333333333333333,523.616666666667,236,2018 Q4,2018-10-31,"HKS","268015"
"268103","HKS",2018-10-31,0.333333333333333,523.95,237,2018 Q4,2018-10-31,"HKS","268103"
"268539","HKS",2018-10-31,6,529.95,238,2018 Q4,2018-10-31,"HKS","268539"
"268620","HKS",2018-10-31,0.75,530.7,239,2018 Q4,2018-10-31,"HKS","268620"
"269320","HKS",2018-11-14,1,531.7,240,2018 Q4,2018-11-14,"HKS","269320"
"269659","HKS",2018-12-03,6,537.7,241,2018 Q4,2018-12-03,"HKS","269659"
"270024","HKS",2018-12-05,1,538.7,242,2018 Q4,2018-12-05,"HKS","270024"
"270028","HKS",2018-12-07,3,541.7,243,2018 Q4,2018-12-07,"HKS","270028"
"270227","HKS",2018-12-31,2,543.7,244,2018 Q4,2018-12-31,"HKS","270227"
"270813","HKS",2019-01-11,2,545.7,245,2019 Q1,2019-01-11,"HKS","270813"
"271201","HKS",2019-01-14,0.333333333333333,546.033333333333,246,2019 Q1,2019-01-14,"HKS","271201"
"271261","HKS",2019-01-15,0.5,546.533333333333,247,2019 Q1,2019-01-15,"HKS","271261"
"271076","HKS",2019-01-16,9,555.533333333333,248,2019 Q1,2019-01-16,"HKS","271076"
"271516","HKS",2019-01-25,0.666666666666667,556.2,249,2019 Q1,2019-01-25,"HKS","271516"
"272276","HKS",2019-02-08,1,557.2,250,2019 Q1,2019-02-08,"HKS","272276"
"272310","HKS",2019-02-10,6,563.2,251,2019 Q1,2019-02-10,"HKS","272310"
"272470","HKS",2019-02-14,0.0833333333333333,563.283333333333,252,2019 Q1,2019-02-14,"HKS","272470"
"272659","HKS",2019-02-19,1,564.283333333333,253,2019 Q1,2019-02-19,"HKS","272659"
"271008","HKS",2019-02-28,0.5,564.783333333333,254,2019 Q1,2019-02-28,"HKS","271008"
"271765","HKS",2019-02-28,2,566.783333333333,255,2019 Q1,2019-02-28,"HKS","271765"
"272395","HKS",2019-02-28,1.5,568.283333333333,256,2019 Q1,2019-02-28,"HKS","272395"
"273528","HKS",2019-03-13,0.5,568.783333333333,257,2019 Q1,2019-03-13,"HKS","273528"
"273769","HKS",2019-03-20,4,572.783333333333,258,2019 Q1,2019-03-20,"HKS","273769"
"273856","HKS",2019-03-27,0.166666666666667,572.95,259,2019 Q1,2019-03-27,"HKS","273856"
"274011","HKS",2019-03-28,5.33333333333333,578.283333333333,260,2019 Q1,2019-03-28,"HKS","274011"
"273837","HKS",2019-03-31,6,584.283333333333,261,2019 Q1,2019-03-31,"HKS","273837"
"273849","HKS",2019-03-31,6,590.283333333333,262,2019 Q1,2019-03-31,"HKS","273849"
"274320","HKS",2019-04-04,1.5,591.783333333333,263,2019 Q2,2019-04-04,"HKS","274320"
"274878","HKS",2019-04-18,1.16666666666667,592.95,264,2019 Q2,2019-04-18,"HKS","274878"
"274990","HKS",2019-04-19,0.0833333333333333,593.033333333333,265,2019 Q2,2019-04-19,"HKS","274990"
"275037","HKS",2019-04-22,0.75,593.783333333333,266,2019 Q2,2019-04-22,"HKS","275037"
"275406","HKS",2019-04-29,0.0833333333333333,593.866666666667,267,2019 Q2,2019-04-29,"HKS","275406"
"275625","HKS",2019-04-29,0.5,594.366666666667,268,2019 Q2,2019-04-29,"HKS","275625"
"274457","HKS",2019-04-30,2.5,596.866666666667,269,2019 Q2,2019-04-30,"HKS","274457"
"274875","HKS",2019-04-30,0.166666666666667,597.033333333333,270,2019 Q2,2019-04-30,"HKS","274875"
"274979","HKS",2019-04-30,3,600.033333333333,271,2019 Q2,2019-04-30,"HKS","274979"
"275156","HKS",2019-04-30,2.5,602.533333333333,272,2019 Q2,2019-04-30,"HKS","275156"
"275712","HKS",2019-05-01,4,606.533333333333,273,2019 Q2,2019-05-01,"HKS","275712"
"275713","HKS",2019-05-01,4,610.533333333333,274,2019 Q2,2019-05-01,"HKS","275713"
"276638","HKS",2019-05-24,0.0833333333333333,610.616666666667,275,2019 Q2,2019-05-24,"HKS","276638"
"122155","Psychology",2011-11-03,10,10,1,2011 Q4,2011-11-03,"Psychology","122155"
"131464","Psychology",2012-02-10,6.5,16.5,2,2012 Q1,2012-02-10,"Psychology","131464"
"134747","Psychology",2012-04-11,17,33.5,3,2012 Q2,2012-04-11,"Psychology","134747"
"135795","Psychology",2012-04-25,2,35.5,4,2012 Q2,2012-04-25,"Psychology","135795"
"136830","Psychology",2012-05-04,64,99.5,5,2012 Q2,2012-05-04,"Psychology","136830"
"137336","Psychology",2012-05-14,2,101.5,6,2012 Q2,2012-05-14,"Psychology","137336"
"137883","Psychology",2012-05-25,5.5,107,7,2012 Q2,2012-05-25,"Psychology","137883"
"137405","Psychology",2012-05-31,16.5,123.5,8,2012 Q2,2012-05-31,"Psychology","137405"
"138103","Psychology",2012-06-06,4,127.5,9,2012 Q2,2012-06-06,"Psychology","138103"
"138370","Psychology",2012-06-15,6,133.5,10,2012 Q2,2012-06-15,"Psychology","138370"
"138926","Psychology",2012-06-15,7,140.5,11,2012 Q2,2012-06-15,"Psychology","138926"
"139297","Psychology",2012-06-20,0.666666666666667,141.166666666667,12,2012 Q2,2012-06-20,"Psychology","139297"
"139107","Psychology",2012-06-27,5,146.166666666667,13,2012 Q2,2012-06-27,"Psychology","139107"
"138973","Psychology",2012-06-29,12,158.166666666667,14,2012 Q2,2012-06-29,"Psychology","138973"
"139740","Psychology",2012-07-02,0.0833333333333333,158.25,15,2012 Q3,2012-07-02,"Psychology","139740"
"134734","Psychology",2012-07-10,2,160.25,16,2012 Q3,2012-07-10,"Psychology","134734"
"136214","Psychology",2012-07-10,3.5,163.75,17,2012 Q3,2012-07-10,"Psychology","136214"
"136609","Psychology",2012-07-10,1,164.75,18,2012 Q3,2012-07-10,"Psychology","136609"
"137413","Psychology",2012-07-10,10,174.75,19,2012 Q3,2012-07-10,"Psychology","137413"
"138539","Psychology",2012-07-10,0.5,175.25,20,2012 Q3,2012-07-10,"Psychology","138539"
"141710","Psychology",2012-08-16,1,176.25,21,2012 Q3,2012-08-16,"Psychology","141710"
"141491","Psychology",2012-08-27,1,177.25,22,2012 Q3,2012-08-27,"Psychology","141491"
"142959","Psychology",2012-08-28,11.5,188.75,23,2012 Q3,2012-08-28,"Psychology","142959"
"143383","Psychology",2012-09-07,12,200.75,24,2012 Q3,2012-09-07,"Psychology","143383"
"143892","Psychology",2012-09-13,14,214.75,25,2012 Q3,2012-09-13,"Psychology","143892"
"144380","Psychology",2012-09-24,4,218.75,26,2012 Q3,2012-09-24,"Psychology","144380"
"144168","Psychology",2012-09-26,3.5,222.25,27,2012 Q3,2012-09-26,"Psychology","144168"
"144808","Psychology",2012-10-01,1.5,223.75,28,2012 Q4,2012-10-01,"Psychology","144808"
"145038","Psychology",2012-10-01,3.83333333333333,227.583333333333,29,2012 Q4,2012-10-01,"Psychology","145038"
"146432","Psychology",2012-10-24,3,230.583333333333,30,2012 Q4,2012-10-24,"Psychology","146432"
"147394","Psychology",2012-11-15,10,240.583333333333,31,2012 Q4,2012-11-15,"Psychology","147394"
"148108","Psychology",2012-11-19,5.66666666666667,246.25,32,2012 Q4,2012-11-19,"Psychology","148108"
"148179","Psychology",2012-11-28,0.25,246.5,33,2012 Q4,2012-11-28,"Psychology","148179"
"148489","Psychology",2012-11-28,2,248.5,34,2012 Q4,2012-11-28,"Psychology","148489"
"149287","Psychology",2012-12-10,1,249.5,35,2012 Q4,2012-12-10,"Psychology","149287"
"149400","Psychology",2012-12-12,5,254.5,36,2012 Q4,2012-12-12,"Psychology","149400"
"149560","Psychology",2012-12-14,4,258.5,37,2012 Q4,2012-12-14,"Psychology","149560"
"149695","Psychology",2012-12-18,5.5,264,38,2012 Q4,2012-12-18,"Psychology","149695"
"148759","Psychology",2012-12-20,2,266,39,2012 Q4,2012-12-20,"Psychology","148759"
"152106","Psychology",2013-01-24,17,283,40,2013 Q1,2013-01-24,"Psychology","152106"
"152261","Psychology",2013-02-06,4.25,287.25,41,2013 Q1,2013-02-06,"Psychology","152261"
"154802","Psychology",2013-03-06,0.5,287.75,42,2013 Q1,2013-03-06,"Psychology","154802"
"154647","Psychology",2013-03-07,1,288.75,43,2013 Q1,2013-03-07,"Psychology","154647"
"155131","Psychology",2013-03-14,3,291.75,44,2013 Q1,2013-03-14,"Psychology","155131"
"155337","Psychology",2013-03-15,5,296.75,45,2013 Q1,2013-03-15,"Psychology","155337"
"155429","Psychology",2013-03-25,4,300.75,46,2013 Q1,2013-03-25,"Psychology","155429"
"155898","Psychology",2013-03-27,4.5,305.25,47,2013 Q1,2013-03-27,"Psychology","155898"
"156343","Psychology",2013-04-04,5.5,310.75,48,2013 Q2,2013-04-04,"Psychology","156343"
"156438","Psychology",2013-04-05,1.5,312.25,49,2013 Q2,2013-04-05,"Psychology","156438"
"157135","Psychology",2013-04-12,1.33333333333333,313.583333333333,50,2013 Q2,2013-04-12,"Psychology","157135"
"157505","Psychology",2013-04-24,2,315.583333333333,51,2013 Q2,2013-04-24,"Psychology","157505"
"157743","Psychology",2013-04-25,3,318.583333333333,52,2013 Q2,2013-04-25,"Psychology","157743"
"158553","Psychology",2013-05-02,1.5,320.083333333333,53,2013 Q2,2013-05-02,"Psychology","158553"
"158822","Psychology",2013-05-09,2,322.083333333333,54,2013 Q2,2013-05-09,"Psychology","158822"
"158766","Psychology",2013-05-13,46,368.083333333333,55,2013 Q2,2013-05-13,"Psychology","158766"
"158974","Psychology",2013-05-20,3,371.083333333333,56,2013 Q2,2013-05-20,"Psychology","158974"
"159459","Psychology",2013-05-21,0.666666666666667,371.75,57,2013 Q2,2013-05-21,"Psychology","159459"
"159611","Psychology",2013-05-28,0.5,372.25,58,2013 Q2,2013-05-28,"Psychology","159611"
"160023","Psychology",2013-05-31,1,373.25,59,2013 Q2,2013-05-31,"Psychology","160023"
"160296","Psychology",2013-06-13,8,381.25,60,2013 Q2,2013-06-13,"Psychology","160296"
"160507","Psychology",2013-06-14,3,384.25,61,2013 Q2,2013-06-14,"Psychology","160507"
"160744","Psychology",2013-06-14,2,386.25,62,2013 Q2,2013-06-14,"Psychology","160744"
"160815","Psychology",2013-06-14,1.5,387.75,63,2013 Q2,2013-06-14,"Psychology","160815"
"161031","Psychology",2013-06-21,2,389.75,64,2013 Q2,2013-06-21,"Psychology","161031"
"161268","Psychology",2013-06-21,0.75,390.5,65,2013 Q2,2013-06-21,"Psychology","161268"
"160986","Psychology",2013-06-27,4,394.5,66,2013 Q2,2013-06-27,"Psychology","160986"
"161395","Psychology",2013-06-28,0.333333333333333,394.833333333333,67,2013 Q2,2013-06-28,"Psychology","161395"
"161710","Psychology",2013-06-28,0.25,395.083333333333,68,2013 Q2,2013-06-28,"Psychology","161710"
"161649","Psychology",2013-06-29,5,400.083333333333,69,2013 Q2,2013-06-29,"Psychology","161649"
"161937","Psychology",2013-07-05,1,401.083333333333,70,2013 Q3,2013-07-05,"Psychology","161937"
"162910","Psychology",2013-07-19,1,402.083333333333,71,2013 Q3,2013-07-19,"Psychology","162910"
"163055","Psychology",2013-07-24,4,406.083333333333,72,2013 Q3,2013-07-24,"Psychology","163055"
"163998","Psychology",2013-07-31,3,409.083333333333,73,2013 Q3,2013-07-31,"Psychology","163998"
"164261","Psychology",2013-08-09,2,411.083333333333,74,2013 Q3,2013-08-09,"Psychology","164261"
"164459","Psychology",2013-08-09,6.83333333333333,417.916666666667,75,2013 Q3,2013-08-09,"Psychology","164459"
"164690","Psychology",2013-08-13,1.5,419.416666666667,76,2013 Q3,2013-08-13,"Psychology","164690"
"165243","Psychology",2013-08-21,1,420.416666666667,77,2013 Q3,2013-08-21,"Psychology","165243"
"165186","Psychology",2013-08-23,2,422.416666666667,78,2013 Q3,2013-08-23,"Psychology","165186"
"165673","Psychology",2013-08-29,2,424.416666666667,79,2013 Q3,2013-08-29,"Psychology","165673"
"165725","Psychology",2013-08-29,2,426.416666666667,80,2013 Q3,2013-08-29,"Psychology","165725"
"165680","Psychology",2013-08-30,5,431.416666666667,81,2013 Q3,2013-08-30,"Psychology","165680"
"165589","Psychology",2013-09-03,0.583333333333333,432,82,2013 Q3,2013-09-03,"Psychology","165589"
"165651","Psychology",2013-09-03,0.25,432.25,83,2013 Q3,2013-09-03,"Psychology","165651"
"166284","Psychology",2013-09-06,2,434.25,84,2013 Q3,2013-09-06,"Psychology","166284"
"166175","Psychology",2013-09-10,2.25,436.5,85,2013 Q3,2013-09-10,"Psychology","166175"
"166440","Psychology",2013-09-10,0.0833333333333333,436.583333333333,86,2013 Q3,2013-09-10,"Psychology","166440"
"166806","Psychology",2013-09-17,4,440.583333333333,87,2013 Q3,2013-09-17,"Psychology","166806"
"167635","Psychology",2013-09-25,0.5,441.083333333333,88,2013 Q3,2013-09-25,"Psychology","167635"
"167935","Psychology",2013-10-01,0.0833333333333333,441.166666666667,89,2013 Q4,2013-10-01,"Psychology","167935"
"167974","Psychology",2013-10-03,2,443.166666666667,90,2013 Q4,2013-10-03,"Psychology","167974"
"168232","Psychology",2013-10-16,2,445.166666666667,91,2013 Q4,2013-10-16,"Psychology","168232"
"168954","Psychology",2013-10-21,7.5,452.666666666667,92,2013 Q4,2013-10-21,"Psychology","168954"
"168402","Psychology",2013-10-22,2.25,454.916666666667,93,2013 Q4,2013-10-22,"Psychology","168402"
"169124","Psychology",2013-10-22,0.5,455.416666666667,94,2013 Q4,2013-10-22,"Psychology","169124"
"168764","Psychology",2013-10-24,4,459.416666666667,95,2013 Q4,2013-10-24,"Psychology","168764"
"169562","Psychology",2013-11-04,1.5,460.916666666667,96,2013 Q4,2013-11-04,"Psychology","169562"
"169613","Psychology",2013-11-04,0.5,461.416666666667,97,2013 Q4,2013-11-04,"Psychology","169613"
"169727","Psychology",2013-11-04,0.666666666666667,462.083333333333,98,2013 Q4,2013-11-04,"Psychology","169727"
"169874","Psychology",2013-11-05,7,469.083333333333,99,2013 Q4,2013-11-05,"Psychology","169874"
"169850","Psychology",2013-11-07,2.16666666666667,471.25,100,2013 Q4,2013-11-07,"Psychology","169850"
"169868","Psychology",2013-11-26,3,474.25,101,2013 Q4,2013-11-26,"Psychology","169868"
"171254","Psychology",2013-12-04,1.5,475.75,102,2013 Q4,2013-12-04,"Psychology","171254"
"171186","Psychology",2013-12-05,1,476.75,103,2013 Q4,2013-12-05,"Psychology","171186"
"171495","Psychology",2013-12-09,0.5,477.25,104,2013 Q4,2013-12-09,"Psychology","171495"
"171722","Psychology",2013-12-18,4.83333333333333,482.083333333333,105,2013 Q4,2013-12-18,"Psychology","171722"
"171767","Psychology",2013-12-19,1,483.083333333333,106,2013 Q4,2013-12-19,"Psychology","171767"
"171997","Psychology",2014-01-13,1,484.083333333333,107,2014 Q1,2014-01-13,"Psychology","171997"
"172599","Psychology",2014-01-13,2,486.083333333333,108,2014 Q1,2014-01-13,"Psychology","172599"
"173080","Psychology",2014-01-22,2,488.083333333333,109,2014 Q1,2014-01-22,"Psychology","173080"
"173300","Psychology",2014-01-30,1.5,489.583333333333,110,2014 Q1,2014-01-30,"Psychology","173300"
"173580","Psychology",2014-01-31,0.666666666666667,490.25,111,2014 Q1,2014-01-31,"Psychology","173580"
"173485","Psychology",2014-02-02,1.5,491.75,112,2014 Q1,2014-02-02,"Psychology","173485"
"173851","Psychology",2014-02-10,1.5,493.25,113,2014 Q1,2014-02-10,"Psychology","173851"
"174418","Psychology",2014-02-14,1,494.25,114,2014 Q1,2014-02-14,"Psychology","174418"
"174606","Psychology",2014-02-20,2,496.25,115,2014 Q1,2014-02-20,"Psychology","174606"
"174608","Psychology",2014-02-21,4,500.25,116,2014 Q1,2014-02-21,"Psychology","174608"
"174894","Psychology",2014-02-21,1.5,501.75,117,2014 Q1,2014-02-21,"Psychology","174894"
"174197","Psychology",2014-02-25,4,505.75,118,2014 Q1,2014-02-25,"Psychology","174197"
"174990","Psychology",2014-03-07,1.5,507.25,119,2014 Q1,2014-03-07,"Psychology","174990"
"175956","Psychology",2014-03-13,6,513.25,120,2014 Q1,2014-03-13,"Psychology","175956"
"176287","Psychology",2014-03-20,4,517.25,121,2014 Q1,2014-03-20,"Psychology","176287"
"176647","Psychology",2014-03-29,15.5,532.75,122,2014 Q1,2014-03-29,"Psychology","176647"
"177193","Psychology",2014-04-09,6,538.75,123,2014 Q2,2014-04-09,"Psychology","177193"
"177246","Psychology",2014-04-14,0.25,539,124,2014 Q2,2014-04-14,"Psychology","177246"
"177295","Psychology",2014-04-17,2.5,541.5,125,2014 Q2,2014-04-17,"Psychology","177295"
"176873","Psychology",2014-04-21,1,542.5,126,2014 Q2,2014-04-21,"Psychology","176873"
"176993","Psychology",2014-04-21,3,545.5,127,2014 Q2,2014-04-21,"Psychology","176993"
"177470","Psychology",2014-04-21,4,549.5,128,2014 Q2,2014-04-21,"Psychology","177470"
"177985","Psychology",2014-05-01,1.5,551,129,2014 Q2,2014-05-01,"Psychology","177985"
"170183","Psychology",2014-05-08,4,555,130,2014 Q2,2014-05-08,"Psychology","170183"
"178269","Psychology",2014-05-08,2,557,131,2014 Q2,2014-05-08,"Psychology","178269"
"178492","Psychology",2014-05-08,1.5,558.5,132,2014 Q2,2014-05-08,"Psychology","178492"
"174881","Psychology",2014-05-10,1.08333333333333,559.583333333333,133,2014 Q2,2014-05-10,"Psychology","174881"
"178607","Psychology",2014-05-12,11,570.583333333333,134,2014 Q2,2014-05-12,"Psychology","178607"
"179121","Psychology",2014-05-20,2,572.583333333333,135,2014 Q2,2014-05-20,"Psychology","179121"
"179116","Psychology",2014-05-22,4,576.583333333333,136,2014 Q2,2014-05-22,"Psychology","179116"
"179169","Psychology",2014-05-22,4,580.583333333333,137,2014 Q2,2014-05-22,"Psychology","179169"
"180212","Psychology",2014-06-19,1,581.583333333333,138,2014 Q2,2014-06-19,"Psychology","180212"
"180339","Psychology",2014-06-20,4,585.583333333333,139,2014 Q2,2014-06-20,"Psychology","180339"
"181132","Psychology",2014-07-10,1,586.583333333333,140,2014 Q3,2014-07-10,"Psychology","181132"
"181481","Psychology",2014-07-11,8,594.583333333333,141,2014 Q3,2014-07-11,"Psychology","181481"
"181642","Psychology",2014-07-14,2,596.583333333333,142,2014 Q3,2014-07-14,"Psychology","181642"
"181959","Psychology",2014-07-30,0.5,597.083333333333,143,2014 Q3,2014-07-30,"Psychology","181959"
"182160","Psychology",2014-07-30,1,598.083333333333,144,2014 Q3,2014-07-30,"Psychology","182160"
"182654","Psychology",2014-08-07,4,602.083333333333,145,2014 Q3,2014-08-07,"Psychology","182654"
"183039","Psychology",2014-08-11,0.333333333333333,602.416666666667,146,2014 Q3,2014-08-11,"Psychology","183039"
"183323","Psychology",2014-08-15,7.16666666666667,609.583333333333,147,2014 Q3,2014-08-15,"Psychology","183323"
"183705","Psychology",2014-08-22,0.833333333333333,610.416666666667,148,2014 Q3,2014-08-22,"Psychology","183705"
"184707","Psychology",2014-09-08,0.5,610.916666666667,149,2014 Q3,2014-09-08,"Psychology","184707"
"185181","Psychology",2014-09-15,0.5,611.416666666667,150,2014 Q3,2014-09-15,"Psychology","185181"
"185587","Psychology",2014-09-19,7,618.416666666667,151,2014 Q3,2014-09-19,"Psychology","185587"
"185773","Psychology",2014-09-23,1,619.416666666667,152,2014 Q3,2014-09-23,"Psychology","185773"
"185300","Psychology",2014-09-26,1,620.416666666667,153,2014 Q3,2014-09-26,"Psychology","185300"
"186283","Psychology",2014-09-29,1,621.416666666667,154,2014 Q3,2014-09-29,"Psychology","186283"
"187252","Psychology",2014-10-16,3,624.416666666667,155,2014 Q4,2014-10-16,"Psychology","187252"
"188768","Psychology",2014-11-06,5,629.416666666667,156,2014 Q4,2014-11-06,"Psychology","188768"
"189043","Psychology",2014-11-10,1,630.416666666667,157,2014 Q4,2014-11-10,"Psychology","189043"
"187828","Psychology",2014-11-12,3,633.416666666667,158,2014 Q4,2014-11-12,"Psychology","187828"
"189311","Psychology",2014-11-17,1.5,634.916666666667,159,2014 Q4,2014-11-17,"Psychology","189311"
"189553","Psychology",2014-11-19,0.5,635.416666666667,160,2014 Q4,2014-11-19,"Psychology","189553"
"189991","Psychology",2014-12-01,2,637.416666666667,161,2014 Q4,2014-12-01,"Psychology","189991"
"189990","Psychology",2014-12-02,1.5,638.916666666667,162,2014 Q4,2014-12-02,"Psychology","189990"
"190041","Psychology",2014-12-02,3,641.916666666667,163,2014 Q4,2014-12-02,"Psychology","190041"
"190109","Psychology",2014-12-03,0.5,642.416666666667,164,2014 Q4,2014-12-03,"Psychology","190109"
"190158","Psychology",2014-12-08,1.5,643.916666666667,165,2014 Q4,2014-12-08,"Psychology","190158"
"190771","Psychology",2014-12-18,2.5,646.416666666667,166,2014 Q4,2014-12-18,"Psychology","190771"
"191451","Psychology",2015-01-13,1.5,647.916666666667,167,2015 Q1,2015-01-13,"Psychology","191451"
"191202","Psychology",2015-01-20,1,648.916666666667,168,2015 Q1,2015-01-20,"Psychology","191202"
"191730","Psychology",2015-01-20,5,653.916666666667,169,2015 Q1,2015-01-20,"Psychology","191730"
"191754","Psychology",2015-01-20,1,654.916666666667,170,2015 Q1,2015-01-20,"Psychology","191754"
"192225","Psychology",2015-01-23,7.5,662.416666666667,171,2015 Q1,2015-01-23,"Psychology","192225"
"192228","Psychology",2015-01-29,2,664.416666666667,172,2015 Q1,2015-01-29,"Psychology","192228"
"192907","Psychology",2015-02-06,0.25,664.666666666667,173,2015 Q1,2015-02-06,"Psychology","192907"
"193583","Psychology",2015-02-20,0.5,665.166666666667,174,2015 Q1,2015-02-20,"Psychology","193583"
"193962","Psychology",2015-02-27,0.5,665.666666666667,175,2015 Q1,2015-02-27,"Psychology","193962"
"193784","Psychology",2015-03-02,1.25,666.916666666667,176,2015 Q1,2015-03-02,"Psychology","193784"
"194193","Psychology",2015-03-04,1.5,668.416666666667,177,2015 Q1,2015-03-04,"Psychology","194193"
"194374","Psychology",2015-03-10,0.333333333333333,668.75,178,2015 Q1,2015-03-10,"Psychology","194374"
"194676","Psychology",2015-03-16,1,669.75,179,2015 Q1,2015-03-16,"Psychology","194676"
"195259","Psychology",2015-03-25,1.75,671.5,180,2015 Q1,2015-03-25,"Psychology","195259"
"195331","Psychology",2015-03-26,0.5,672,181,2015 Q1,2015-03-26,"Psychology","195331"
"188523","Psychology",2015-03-30,2,674,182,2015 Q1,2015-03-30,"Psychology","188523"
"194159","Psychology",2015-03-30,1,675,183,2015 Q1,2015-03-30,"Psychology","194159"
"194167","Psychology",2015-03-30,1,676,184,2015 Q1,2015-03-30,"Psychology","194167"
"195515","Psychology",2015-03-30,0.666666666666667,676.666666666667,185,2015 Q1,2015-03-30,"Psychology","195515"
"195404","Psychology",2015-04-01,1.5,678.166666666667,186,2015 Q2,2015-04-01,"Psychology","195404"
"196085","Psychology",2015-04-03,3,681.166666666667,187,2015 Q2,2015-04-03,"Psychology","196085"
"196537","Psychology",2015-04-16,3,684.166666666667,188,2015 Q2,2015-04-16,"Psychology","196537"
